ReviewID,vader_neg,vader_neu,vader_pos,vader_compound,roberta_neg,roberta_neu,roberta_pos,roberta_classification,vader_classification,CourseId,Review,Label,detected_language,translated_review,translated_review_lower,translated_review_tokenized,translated_review_removed_stopwords,stemmed_translated_review,lemmatized_translated_review
156,0.031,0.797,0.172,0.9863,0.2921704351902008,0.6135198473930359,0.0943097397685051,0.0,1.0,3d-printing-revolution,"Fred J FeilerNov 20, 05:49 PSTChat started: 2016-11-20 01:37 PM UTC(01:37:50 PM) Fred J Feiler: We need a start date for 3D Printing Software course. The learners are concerned that this course will never happen even for those who have been enrolled since June 2016.(01:38:52 PM) Coursera Support: Thanks for reaching out to us! Someone will be right with you.(01:39:38 PM) *** Jessy joined the chat ***(01:39:54 PM) Jessy: Thanks for reaching out to us. I’d be more than happy to help you today.(01:40:29 PM) Jessy: I am very sorry for the inconveniences.(01:40:40 PM) Jessy: Please allow me a moment while I take a look into this for you Fred.(01:40:59 PM) Fred J Feiler: Thanks(01:44:54 PM) Fred J Feiler: I enrolled in the five course specialization. My momentum is at a standstill so if this course is delayed I’ll look for something better.(01:46:05 PM) Jessy: I am very sorry for the inconveniences Fred, I checked and that course does not have sessions available yet.(01:46:16 PM) Jessy: It looks like we will need some time to look into this issue further. I am going to escalate this to our support specialists so they can further investigate. This means that I will be ending this chat and it will become a support ticket email. You will receive an email transcript of our chat for your records, and someone from our support team will review our chat and email you with updates as soon as possible.(01:47:18 PM) Fred J Feiler: OK, thank you!",4,en,"Fred J FeilerNov 20, 05:49 PSTChat started: 2016-11-20 01:37 PM UTC(01:37:50 PM) Fred J Feiler: We need a start date for 3D Printing Software course. The learners are concerned that this course will never happen even for those who have been enrolled since June 2016.(01:38:52 PM) Coursera Support: Thanks for reaching out to us! Someone will be right with you.(01:39:38 PM) *** Jessy joined the chat ***(01:39:54 PM) Jessy: Thanks for reaching out to us. I’d be more than happy to help you today.(01:40:29 PM) Jessy: I am very sorry for the inconveniences.(01:40:40 PM) Jessy: Please allow me a moment while I take a look into this for you Fred.(01:40:59 PM) Fred J Feiler: Thanks(01:44:54 PM) Fred J Feiler: I enrolled in the five course specialization. My momentum is at a standstill so if this course is delayed I’ll look for something better.(01:46:05 PM) Jessy: I am very sorry for the inconveniences Fred, I checked and that course does not have sessions available yet.(01:46:16 PM) Jessy: It looks like we will need some time to look into this issue further. I am going to escalate this to our support specialists so they can further investigate. This means that I will be ending this chat and it will become a support ticket email. You will receive an email transcript of our chat for your records, and someone from our support team will review our chat and email you with updates as soon as possible.(01:47:18 PM) Fred J Feiler: OK, thank you!",fred j feilernov   pstchat started   pm utc pm fred j feiler we need a start date for d printing software course the learners are concerned that this course will never happen even for those who have been enrolled since june  pm coursera support thanks for reaching out to us someone will be right with you pm  jessy joined the chat  pm jessy thanks for reaching out to us id be more than happy to help you today pm jessy i am very sorry for the inconveniences pm jessy please allow me a moment while i take a look into this for you fred pm fred j feiler thanks pm fred j feiler i enrolled in the five course specialization my momentum is at a standstill so if this course is delayed ill look for something better pm jessy i am very sorry for the inconveniences fred i checked and that course does not have sessions available yet pm jessy it looks like we will need some time to look into this issue further i am going to escalate this to our support specialists so they can further investigate this means that i will be ending this chat and it will become a support ticket email you will receive an email transcript of our chat for your records and someone from our support team will review our chat and email you with updates as soon as possible pm fred j feiler ok thank you,"['fred', 'j', 'feilernov', 'pstchat', 'started', 'pm', 'utc', 'pm', 'fred', 'j', 'feiler', 'we', 'need', 'a', 'start', 'date', 'for', 'd', 'printing', 'software', 'course', 'the', 'learners', 'are', 'concerned', 'that', 'this', 'course', 'will', 'never', 'happen', 'even', 'for', 'those', 'who', 'have', 'been', 'enrolled', 'since', 'june', 'pm', 'coursera', 'support', 'thanks', 'for', 'reaching', 'out', 'to', 'us', 'someone', 'will', 'be', 'right', 'with', 'you', 'pm', 'jessy', 'joined', 'the', 'chat', 'pm', 'jessy', 'thanks', 'for', 'reaching', 'out', 'to', 'us', 'id', 'be', 'more', 'than', 'happy', 'to', 'help', 'you', 'today', 'pm', 'jessy', 'i', 'am', 'very', 'sorry', 'for', 'the', 'inconveniences', 'pm', 'jessy', 'please', 'allow', 'me', 'a', 'moment', 'while', 'i', 'take', 'a', 'look', 'into', 'this', 'for', 'you', 'fred', 'pm', 'fred', 'j', 'feiler', 'thanks', 'pm', 'fred', 'j', 'feiler', 'i', 'enrolled', 'in', 'the', 'five', 'course', 'specialization', 'my', 'momentum', 'is', 'at', 'a', 'standstill', 'so', 'if', 'this', 'course', 'is', 'delayed', 'ill', 'look', 'for', 'something', 'better', 'pm', 'jessy', 'i', 'am', 'very', 'sorry', 'for', 'the', 'inconveniences', 'fred', 'i', 'checked', 'and', 'that', 'course', 'does', 'not', 'have', 'sessions', 'available', 'yet', 'pm', 'jessy', 'it', 'looks', 'like', 'we', 'will', 'need', 'some', 'time', 'to', 'look', 'into', 'this', 'issue', 'further', 'i', 'am', 'going', 'to', 'escalate', 'this', 'to', 'our', 'support', 'specialists', 'so', 'they', 'can', 'further', 'investigate', 'this', 'means', 'that', 'i', 'will', 'be', 'ending', 'this', 'chat', 'and', 'it', 'will', 'become', 'a', 'support', 'ticket', 'email', 'you', 'will', 'receive', 'an', 'email', 'transcript', 'of', 'our', 'chat', 'for', 'your', 'records', 'and', 'someone', 'from', 'our', 'support', 'team', 'will', 'review', 'our', 'chat', 'and', 'email', 'you', 'with', 'updates', 'as', 'soon', 'as', 'possible', 'pm', 'fred', 'j', 'feiler', 'ok', 'thank', 'you']","['fred', 'j', 'feilernov', 'pstchat', 'started', 'pm', 'utc', 'pm', 'fred', 'j', 'feiler', 'need', 'start', 'date', 'printing', 'software', 'course', 'learners', 'concerned', 'course', 'never', 'happen', 'even', 'enrolled', 'since', 'june', 'pm', 'coursera', 'support', 'thanks', 'reaching', 'us', 'someone', 'right', 'pm', 'jessy', 'joined', 'chat', 'pm', 'jessy', 'thanks', 'reaching', 'us', 'id', 'happy', 'help', 'today', 'pm', 'jessy', 'sorry', 'inconveniences', 'pm', 'jessy', 'please', 'allow', 'moment', 'take', 'look', 'fred', 'pm', 'fred', 'j', 'feiler', 'thanks', 'pm', 'fred', 'j', 'feiler', 'enrolled', 'five', 'course', 'specialization', 'momentum', 'standstill', 'course', 'delayed', 'ill', 'look', 'something', 'better', 'pm', 'jessy', 'sorry', 'inconveniences', 'fred', 'checked', 'course', 'sessions', 'available', 'yet', 'pm', 'jessy', 'looks', 'like', 'need', 'time', 'look', 'issue', 'going', 'escalate', 'support', 'specialists', 'investigate', 'means', 'ending', 'chat', 'become', 'support', 'ticket', 'email', 'receive', 'email', 'transcript', 'chat', 'records', 'someone', 'support', 'team', 'review', 'chat', 'email', 'updates', 'soon', 'possible', 'pm', 'fred', 'j', 'feiler', 'ok', 'thank']","['fred', 'j', 'feilernov', 'pstchat', 'start', 'pm', 'utc', 'pm', 'fred', 'j', 'feiler', 'need', 'start', 'date', 'print', 'softwar', 'cours', 'learner', 'concern', 'cours', 'never', 'happen', 'even', 'enrol', 'sinc', 'june', 'pm', 'coursera', 'support', 'thank', 'reach', 'us', 'someon', 'right', 'pm', 'jessi', 'join', 'chat', 'pm', 'jessi', 'thank', 'reach', 'us', 'id', 'happi', 'help', 'today', 'pm', 'jessi', 'sorri', 'inconveni', 'pm', 'jessi', 'pleas', 'allow', 'moment', 'take', 'look', 'fred', 'pm', 'fred', 'j', 'feiler', 'thank', 'pm', 'fred', 'j', 'feiler', 'enrol', 'five', 'cours', 'special', 'momentum', 'standstil', 'cours', 'delay', 'ill', 'look', 'someth', 'better', 'pm', 'jessi', 'sorri', 'inconveni', 'fred', 'check', 'cours', 'session', 'avail', 'yet', 'pm', 'jessi', 'look', 'like', 'need', 'time', 'look', 'issu', 'go', 'escal', 'support', 'specialist', 'investig', 'mean', 'end', 'chat', 'becom', 'support', 'ticket', 'email', 'receiv', 'email', 'transcript', 'chat', 'record', 'someon', 'support', 'team', 'review', 'chat', 'email', 'updat', 'soon', 'possibl', 'pm', 'fred', 'j', 'feiler', 'ok', 'thank']","['fred', 'j', 'feilernov', 'pstchat', 'start', 'pm', 'utc', 'pm', 'fred', 'j', 'feiler', 'need', 'start', 'date', 'printing', 'software', 'course', 'learner', 'concerned', 'course', 'never', 'happen', 'even', 'enrol', 'since', 'june', 'pm', 'coursera', 'support', 'thanks', 'reach', 'u', 'someone', 'right', 'pm', 'jessy', 'join', 'chat', 'pm', 'jessy', 'thanks', 'reach', 'u', 'id', 'happy', 'help', 'today', 'pm', 'jessy', 'sorry', 'inconvenience', 'pm', 'jessy', 'please', 'allow', 'moment', 'take', 'look', 'fred', 'pm', 'fred', 'j', 'feiler', 'thanks', 'pm', 'fred', 'j', 'feiler', 'enrol', 'five', 'course', 'specialization', 'momentum', 'standstill', 'course', 'delayed', 'ill', 'look', 'something', 'well', 'pm', 'jessy', 'sorry', 'inconvenience', 'fred', 'checked', 'course', 'session', 'available', 'yet', 'pm', 'jessy', 'look', 'like', 'need', 'time', 'look', 'issue', 'go', 'escalate', 'support', 'specialist', 'investigate', 'mean', 'end', 'chat', 'become', 'support', 'ticket', 'email', 'receive', 'email', 'transcript', 'chat', 'record', 'someone', 'support', 'team', 'review', 'chat', 'email', 'update', 'soon', 'possible', 'pm', 'fred', 'j', 'feiler', 'ok', 'thank']"
157,0.0,0.675,0.325,0.802,0.0027364955749362707,0.01699027791619301,0.9802732467651367,1.0,1.0,3d-printing-revolution,Excellent introduction of 3D printing. The course is well designed and engaging. Looking forward to the other courses in the series.,5,en,Excellent introduction of 3D printing. The course is well designed and engaging. Looking forward to the other courses in the series.,excellent introduction of d printing the course is well designed and engaging looking forward to the other courses in the series,"['excellent', 'introduction', 'of', 'd', 'printing', 'the', 'course', 'is', 'well', 'designed', 'and', 'engaging', 'looking', 'forward', 'to', 'the', 'other', 'courses', 'in', 'the', 'series']","['excellent', 'introduction', 'printing', 'course', 'well', 'designed', 'engaging', 'looking', 'forward', 'courses', 'series']","['excel', 'introduct', 'print', 'cours', 'well', 'design', 'engag', 'look', 'forward', 'cours', 'seri']","['excellent', 'introduction', 'printing', 'course', 'well', 'design', 'engage', 'look', 'forward', 'course', 'series']"
158,0.0,0.0,1.0,0.4215,0.06474673748016357,0.2519516944885254,0.6833015084266663,1.0,1.0,3d-printing-revolution,nice,5,en,nice,nice,['nice'],['nice'],['nice'],['nice']
159,0.0,0.691,0.309,0.7728,0.003711760975420475,0.006900454871356487,0.9893877506256104,1.0,1.0,3d-printing-revolution,"This course was fantastic, I learned so much from it, and I am so excited to continue this track!",5,en,"This course was fantastic, I learned so much from it, and I am so excited to continue this track!",this course was fantastic i learned so much from it and i am so excited to continue this track,"['this', 'course', 'was', 'fantastic', 'i', 'learned', 'so', 'much', 'from', 'it', 'and', 'i', 'am', 'so', 'excited', 'to', 'continue', 'this', 'track']","['course', 'fantastic', 'learned', 'much', 'excited', 'continue', 'track']","['cours', 'fantast', 'learn', 'much', 'excit', 'continu', 'track']","['course', 'fantastic', 'learn', 'much', 'excite', 'continue', 'track']"
160,0.0,0.687,0.313,0.6249,0.003338291309773922,0.009104426018893719,0.9875572919845581,1.0,1.0,3d-printing-revolution,Great course. Can't wait for the next one to start,5,en,Great course. Can't wait for the next one to start,great course cant wait for the next one to start,"['great', 'course', 'cant', 'wait', 'for', 'the', 'next', 'one', 'to', 'start']","['great', 'course', 'cant', 'wait', 'next', 'one', 'start']","['great', 'cours', 'cant', 'wait', 'next', 'one', 'start']","['great', 'course', 'cant', 'wait', 'next', 'one', 'start']"
161,0.0,1.0,0.0,0.0,0.5796514749526978,0.3890005350112915,0.031348004937171936,-1.0,0.0,3d-printing-revolution,Not according what I expected,3,en,Not according what I expected,not according what i expected,"['not', 'according', 'what', 'i', 'expected']","['according', 'expected']","['accord', 'expect']","['accord', 'expect']"
162,0.0,0.196,0.804,0.6249,0.011650588363409042,0.03402937203645706,0.9543200731277466,1.0,1.0,3d-printing-revolution,Great experience!,5,de,Great experience!,great experience,"['great', 'experience']","['great', 'experience']","['great', 'experi']","['great', 'experience']"
163,0.0,0.0,1.0,0.4404,0.07108639925718307,0.2776959240436554,0.6512176394462585,1.0,1.0,3d-printing-revolution,good,5,en,good,good,['good'],['good'],['good'],['good']
164,0.0,1.0,0.0,0.0,0.007609732914716005,0.05036640912294388,0.9420239329338074,1.0,0.0,3d-printing-revolution,2 thumbs up learned something that I have never learnt before.,5,en,2 thumbs up learned something that I have never learnt before., thumbs up learned something that i have never learnt before,"['thumbs', 'up', 'learned', 'something', 'that', 'i', 'have', 'never', 'learnt', 'before']","['thumbs', 'learned', 'something', 'never', 'learnt']","['thumb', 'learn', 'someth', 'never', 'learnt']","['thumb', 'learn', 'something', 'never', 'learnt']"
165,0.0,0.594,0.406,0.6249,0.00300988950766623,0.043362993746995926,0.9536271691322327,1.0,1.0,3d-printing-revolution,Great course to start with 3D printing technology.,5,en,Great course to start with 3D printing technology.,great course to start with d printing technology,"['great', 'course', 'to', 'start', 'with', 'd', 'printing', 'technology']","['great', 'course', 'start', 'printing', 'technology']","['great', 'cours', 'start', 'print', 'technolog']","['great', 'course', 'start', 'printing', 'technology']"
166,0.0,0.549,0.451,0.6249,0.0038890063297003508,0.036173369735479355,0.9599376320838928,1.0,1.0,3d-printing-revolution,Great Introduction to the 3d printing world,5,en,Great Introduction to the 3d printing world,great introduction to the d printing world,"['great', 'introduction', 'to', 'the', 'd', 'printing', 'world']","['great', 'introduction', 'printing', 'world']","['great', 'introduct', 'print', 'world']","['great', 'introduction', 'printing', 'world']"
167,0.0,0.834,0.166,0.4927,0.004306052345782518,0.05560459941625595,0.9400893449783325,1.0,1.0,3d-printing-revolution,a very good introductory course. as a novice in 3d printing it helped me a lot understanding the basics of 3d printing.,5,en,a very good introductory course. as a novice in 3d printing it helped me a lot understanding the basics of 3d printing.,a very good introductory course as a novice in d printing it helped me a lot understanding the basics of d printing,"['a', 'very', 'good', 'introductory', 'course', 'as', 'a', 'novice', 'in', 'd', 'printing', 'it', 'helped', 'me', 'a', 'lot', 'understanding', 'the', 'basics', 'of', 'd', 'printing']","['good', 'introductory', 'course', 'novice', 'printing', 'helped', 'lot', 'understanding', 'basics', 'printing']","['good', 'introductori', 'cours', 'novic', 'print', 'help', 'lot', 'understand', 'basic', 'print']","['good', 'introductory', 'course', 'novice', 'printing', 'help', 'lot', 'understand', 'basic', 'printing']"
168,0.0,0.775,0.225,0.4404,0.09724509716033936,0.6690669059753418,0.23368796706199646,0.0,1.0,3d-printing-revolution,Good place to start if you don't know anything about 3D printing.,5,en,Good place to start if you don't know anything about 3D printing.,good place to start if you dont know anything about d printing,"['good', 'place', 'to', 'start', 'if', 'you', 'dont', 'know', 'anything', 'about', 'd', 'printing']","['good', 'place', 'start', 'dont', 'know', 'anything', 'printing']","['good', 'place', 'start', 'dont', 'know', 'anyth', 'print']","['good', 'place', 'start', 'dont', 'know', 'anything', 'printing']"
169,0.0,1.0,0.0,0.0,0.09253522008657455,0.6727597117424011,0.23470507562160492,0.0,0.0,3d-printing-revolution,Very complete and extensive.The weeks actually take weeks to complete!,5,en,Very complete and extensive.The weeks actually take weeks to complete!,very complete and extensivethe weeks actually take weeks to complete,"['very', 'complete', 'and', 'extensivethe', 'weeks', 'actually', 'take', 'weeks', 'to', 'complete']","['complete', 'extensivethe', 'weeks', 'actually', 'take', 'weeks', 'complete']","['complet', 'extensiveth', 'week', 'actual', 'take', 'week', 'complet']","['complete', 'extensivethe', 'week', 'actually', 'take', 'week', 'complete']"
170,0.0,0.545,0.455,0.3612,0.015179919078946114,0.03153618425130844,0.9532838463783264,1.0,1.0,3d-printing-revolution,Thank you so much!,5,en,Thank you so much!,thank you so much,"['thank', 'you', 'so', 'much']","['thank', 'much']","['thank', 'much']","['thank', 'much']"
171,0.0,0.536,0.464,0.8316,0.005380813032388687,0.01651948131620884,0.9780997633934021,1.0,1.0,3d-printing-revolution,"Excellent information covered, very understandable with practical examples and great professors.",5,en,"Excellent information covered, very understandable with practical examples and great professors.",excellent information covered very understandable with practical examples and great professors,"['excellent', 'information', 'covered', 'very', 'understandable', 'with', 'practical', 'examples', 'and', 'great', 'professors']","['excellent', 'information', 'covered', 'understandable', 'practical', 'examples', 'great', 'professors']","['excel', 'inform', 'cover', 'understand', 'practic', 'exampl', 'great', 'professor']","['excellent', 'information', 'cover', 'understandable', 'practical', 'example', 'great', 'professor']"
172,0.0,0.401,0.599,0.4576,0.010096092708408833,0.06336625665426254,0.9265376925468445,1.0,1.0,3d-printing-revolution,Very interesting course!,5,en,Very interesting course!,very interesting course,"['very', 'interesting', 'course']","['interesting', 'course']","['interest', 'cours']","['interest', 'course']"
173,0.0,0.797,0.203,0.3167,0.010885480791330338,0.3979068696498871,0.5912076234817505,1.0,1.0,3d-printing-revolution,A very comprehensive and total introduction to basic concepts of 3d printing,5,en,A very comprehensive and total introduction to basic concepts of 3d printing,a very comprehensive and total introduction to basic concepts of d printing,"['a', 'very', 'comprehensive', 'and', 'total', 'introduction', 'to', 'basic', 'concepts', 'of', 'd', 'printing']","['comprehensive', 'total', 'introduction', 'basic', 'concepts', 'printing']","['comprehens', 'total', 'introduct', 'basic', 'concept', 'print']","['comprehensive', 'total', 'introduction', 'basic', 'concept', 'printing']"
174,0.0,0.73,0.27,0.5719,0.004418580327183008,0.014189539477229118,0.9813918471336365,1.0,1.0,3d-printing-revolution,"Excellent course, really lloking forward for the rest of the specialization!",5,en,"Excellent course, really looking forward for the rest of the specialization!",excellent course really looking forward for the rest of the specialization,"['excellent', 'course', 'really', 'looking', 'forward', 'for', 'the', 'rest', 'of', 'the', 'specialization']","['excellent', 'course', 'really', 'looking', 'forward', 'rest', 'specialization']","['excel', 'cours', 'realli', 'look', 'forward', 'rest', 'special']","['excellent', 'course', 'really', 'look', 'forward', 'rest', 'specialization']"
175,0.0,1.0,0.0,0.0,0.02500806748867035,0.8723767995834351,0.1026151031255722,0.0,0.0,3d-printing-revolution,Suberb introducition into 3d printing idea and usage,5,en,Suburb introduction into 3d printing idea and usage,suburb introduction into d printing idea and usage,"['suburb', 'introduction', 'into', 'd', 'printing', 'idea', 'and', 'usage']","['suburb', 'introduction', 'printing', 'idea', 'usage']","['suburb', 'introduct', 'print', 'idea', 'usag']","['suburb', 'introduction', 'printing', 'idea', 'usage']"
